probeName,nodeName,isMissing,degree_in,degree_out,isLeaf,isRoot,isInProbeChain,isAboveProbe,isBelowProbe,isDonorToProbe,isReceiverOfProbe,isDonorAtSomePoint,distanceFromLeaf,distanceFromRoot,dfr_normalized,dfl_normalized,distanceFromProbe_undirected,distanceFromProbe_withChainJumps,chainJumps,minimumPenalty
003eaa9f0f222263550b95e0ab994f33.json,003eaa9f0f222263550b95e0ab994f33.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
003eaa9f0f222263550b95e0ab994f33.json,b3a9f18c810fba498bb81775a75b53a9.png,False,1,1,False,False,True,True,False,False,False,False,12,3,0.21428571428571427,0.8571428571428571,12,0.13,0,1
003eaa9f0f222263550b95e0ab994f33.json,47dee64dc6263c389b26e3461e735c52.png,False,1,1,False,False,True,True,False,False,False,False,11,4,0.2857142857142857,0.7857142857142857,11,0.13,0,1
003eaa9f0f222263550b95e0ab994f33.json,3421b90ec460a53a79f54f9c7154124f.png,False,2,1,False,False,True,True,False,False,False,False,6,4,0.4444444444444444,0.6666666666666666,6,0.8,0,2
003eaa9f0f222263550b95e0ab994f33.json,dab98dfc57e1d1bf8f92bfcd9a443e09.png,False,1,1,False,False,True,True,False,False,False,False,13,2,0.14285714285714285,0.9285714285714286,13,0.13,0,1
ba353a44e4dd0853feda89abc2e7133d.json,9c49b719841ed63a4779ca31bb3b01e1.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,7,0.6,0,0
ba353a44e4dd0853feda89abc2e7133d.json,f2346be53f794b3d15a2593919cd078e.png,True,1,1,False,False,True,True,False,True,False,True,6,2,0.2857142857142857,0.8571428571428571,6,0.6,0,1
ba353a44e4dd0853feda89abc2e7133d.json,3bd25b502a0f0aa2f0233d06bf55ef9b.png,False,1,1,False,False,True,True,False,False,False,False,13,3,0.2,0.8666666666666667,13,0.14,0,1
ba353a44e4dd0853feda89abc2e7133d.json,5e0848d135a9cbef47fdd45dd6b53fbe.jpg,False,0,1,False,True,True,True,False,True,False,True,10,1,0.1,1.0,10,0.9,0,0
ba353a44e4dd0853feda89abc2e7133d.json,e399e2c0664cb3b1858ebe77cd396561.png,False,1,1,False,False,True,True,False,False,False,False,12,4,0.26666666666666666,0.8,12,0.14,0,1
ba353a44e4dd0853feda89abc2e7133d.json,2c1f38401337c3210c007a1d8b960759.png,False,1,1,False,False,True,True,False,False,False,False,6,5,0.5,0.6,6,0.9,0,1
ba353a44e4dd0853feda89abc2e7133d.json,ba353a44e4dd0853feda89abc2e7133d.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
ba353a44e4dd0853feda89abc2e7133d.json,5ad889794ba375e105f89d126c0e77c8.png,False,1,1,False,False,True,True,False,False,False,False,11,5,0.3333333333333333,0.7333333333333333,11,0.14,0,1
ba353a44e4dd0853feda89abc2e7133d.json,f45e1f88ae49e13b30655126715f845e.png,False,1,1,False,False,True,True,False,False,False,False,10,6,0.4,0.6666666666666666,10,0.14,0,1
ba353a44e4dd0853feda89abc2e7133d.json,0115e727af93b5925c337a6fda68f77f.png,False,1,1,False,False,True,True,False,False,False,False,9,7,0.4666666666666667,0.6,9,0.14,0,1
ba353a44e4dd0853feda89abc2e7133d.json,d18f7fb5013778a34862fec8f9dd6f4a.png,False,1,1,False,False,True,True,False,False,False,False,3,5,0.7142857142857143,0.42857142857142855,3,0.6,0,1
ba353a44e4dd0853feda89abc2e7133d.json,fbb903bcffa11dcd6c5a402b7077e886.png,False,1,1,False,False,True,True,False,False,False,False,14,2,0.13333333333333333,0.9333333333333333,14,0.14,0,1
ba353a44e4dd0853feda89abc2e7133d.json,8c0706406442bd655d419dfe31a45589.png,False,2,1,False,False,True,True,False,False,False,False,7,4,0.4,0.7,7,0.9,0,2
ba353a44e4dd0853feda89abc2e7133d.json,6ead27cfff0f66955369923b9f8a8c39.jpg,False,0,2,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
ba353a44e4dd0853feda89abc2e7133d.json,6e2b8eba6a8118d7f47b3efb02fe120b.png,False,1,1,False,False,True,True,False,False,False,False,8,8,0.5333333333333333,0.5333333333333333,8,0.14,0,1
ba353a44e4dd0853feda89abc2e7133d.json,bfbdc81c7030380a0696408b55c4d551.png,False,1,1,False,False,True,True,False,True,False,True,9,2,0.2,0.9,9,0.9,0,1
ba353a44e4dd0853feda89abc2e7133d.json,1088b887052f1170c6e17a0739772d4d.png,False,1,1,False,False,True,True,False,False,False,False,2,6,0.8571428571428571,0.2857142857142857,2,0.6,0,1
ba353a44e4dd0853feda89abc2e7133d.json,ad7ef0cc2a6edfe087029f6b8660998e.png,False,2,1,False,False,True,True,False,False,False,False,4,4,0.5714285714285714,0.5714285714285714,4,0.6,0,2
ba353a44e4dd0853feda89abc2e7133d.json,cdf6b71c464acf0317fe17dbd0d59757.png,False,1,1,False,False,True,True,False,False,False,False,5,6,0.6,0.5,5,0.9,0,1
ca8aba2d85bd235cff036df4f226a715.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,True,True,False,True,False,True,9,1,0.1111111111111111,1.0,11,0.8,0,0
ca8aba2d85bd235cff036df4f226a715.json,39eb1b84e19702c8cc5262e77e111257.png,True,1,1,False,False,True,True,False,True,False,True,4,4,0.5714285714285714,0.5714285714285714,7,0.6,0,1
ca8aba2d85bd235cff036df4f226a715.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,True,True,False,True,False,True,9,1,0.1111111111111111,1.0,11,0.8,0,0
ca8aba2d85bd235cff036df4f226a715.json,e148420c7ed4dd599270c2082dd64193.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
ca8aba2d85bd235cff036df4f226a715.json,7eae9927c6abb7cdff47deafafb220f5.png,True,1,1,False,False,True,True,False,True,False,True,7,3,0.3333333333333333,0.7777777777777778,9,0.8,0,1
ca8aba2d85bd235cff036df4f226a715.json,3ca78f167b42b47f60347c3e809aacf3.png,True,1,1,False,False,True,True,False,True,False,True,5,5,0.5555555555555556,0.5555555555555556,7,0.8,0,1
ca8aba2d85bd235cff036df4f226a715.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,10,0.6,0,0
ca8aba2d85bd235cff036df4f226a715.json,e148420c7ed4dd599270c2082dd64193.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
ca8aba2d85bd235cff036df4f226a715.json,000e5c04ab7422b784e3e53d9f853cd1.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,7,0.5,0,0
ca8aba2d85bd235cff036df4f226a715.json,000e5c04ab7422b784e3e53d9f853cd1.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,7,0.5,0,0
ca8aba2d85bd235cff036df4f226a715.json,0c557a806677d1cba4450724122d05d7.png,True,1,1,False,False,True,True,False,True,False,True,6,4,0.4444444444444444,0.6666666666666666,8,0.8,0,1
ca8aba2d85bd235cff036df4f226a715.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,10,0.6,0,0
ca8aba2d85bd235cff036df4f226a715.json,ea8d3111a3d5f567b04d8f52a2df21cf.png,False,2,4,False,False,True,True,False,False,False,False,3,3,0.6,0.6,6,0.4,0,2
ca8aba2d85bd235cff036df4f226a715.json,3d92a387becdeb5eb0c57fd8b8881e01.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,1767526f0db4cf2d89ca5c15e99ec543.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,95440d461c258931ed9b3a0a38545fc8.png,False,2,4,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,5,0.5,0,2
ca8aba2d85bd235cff036df4f226a715.json,79610925e8c664d26d1847d61739daaa.jpg,False,0,13,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
ca8aba2d85bd235cff036df4f226a715.json,28e4529d3696ac0a8bee33c5a22a34dc.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,a9837e93c3bd395864e9775de4b2a0e4.png,False,1,1,False,False,True,True,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,2,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,f2df79338d50dae4469533dddc0883c1.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,93946fd9754887b57debecb83592e932.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,7821db99bd1021b13b567453592d324a.png,False,2,4,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,4,0.5,0,2
ca8aba2d85bd235cff036df4f226a715.json,55e1b22806153070271d662dbd661164.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,f9b873a001422a83e418c70b33ed4dad.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,6c1bc15c850acd66f10fee1df7a9c2f0.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
ca8aba2d85bd235cff036df4f226a715.json,79610925e8c664d26d1847d61739daaa.jpg,False,0,13,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
ca8aba2d85bd235cff036df4f226a715.json,24b88104d279aad340ac30002652b1de.png,False,2,3,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,3,0.5,0,2
ca8aba2d85bd235cff036df4f226a715.json,10ebdebac8a1df3f4356b27e407c6e19.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
ca8aba2d85bd235cff036df4f226a715.json,a2ed36f3e3a14a84ea00ba103e67cafc.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
ca8aba2d85bd235cff036df4f226a715.json,02884e693af1e2faa5ff9355dc7600e3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,dd9b0292b5a16c87a8546a3ceac68309.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,cb109589a4dd49847a5af56d6f82a2da.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,3214365a84ad1de82d5236466213e047.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,2f5c3da0767e57cbdd1a3d7b5623192d.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,f8449270d19340e8a87292153ed1c8ee.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,ca8aba2d85bd235cff036df4f226a715.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,ef8b15114aefc4454f832d42ed892363.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,f9bcf61b3eb40430e12040611eeae7f3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
ca8aba2d85bd235cff036df4f226a715.json,8f7d598227c41a40b9dcacdbeebcfda9.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,636fb0a94c53bf8491d2d9598a92b254.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,c6afe4c46eabe3841a19ebcc721934b9.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
ca8aba2d85bd235cff036df4f226a715.json,d3ebe389219a9e3d141550d11749705a.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
e68047950999e492e8a024958e54a83a.json,c55b2a176dc33588f46aea46afc5dcfd.png,True,1,1,False,False,True,True,False,True,False,True,5,2,0.3333333333333333,0.8333333333333334,5,0.5,0,1
e68047950999e492e8a024958e54a83a.json,7967c8f99b5068226b8ed6143b62f3b5.png,True,1,1,False,False,True,True,False,True,False,True,7,2,0.25,0.875,7,0.7,0,1
e68047950999e492e8a024958e54a83a.json,7ee235555d019c93eff892150031728c.jpg,True,0,1,False,True,True,True,False,True,False,True,8,1,0.125,1.0,8,0.7,0,0
e68047950999e492e8a024958e54a83a.json,1792c89e015c72107614accd33105570.jpg,True,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
e68047950999e492e8a024958e54a83a.json,b6d96d106ca87b3ae224ef63ebcf244d.png,False,1,1,False,False,True,True,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,2,0.5,0,1
e68047950999e492e8a024958e54a83a.json,5acc0427089580ef7b721a1c64bf105d.png,False,1,1,False,False,True,True,False,False,False,False,10,2,0.18181818181818182,0.9090909090909091,10,0.1,0,1
e68047950999e492e8a024958e54a83a.json,7b6ab0f96707842c63621aa5703d52b6.png,False,1,1,False,False,True,True,False,False,False,False,4,5,0.625,0.5,4,0.7,0,1
e68047950999e492e8a024958e54a83a.json,e2d64c18f584d0008900e21ac0ba85a9.png,False,2,1,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,3,0.5,0,2
e68047950999e492e8a024958e54a83a.json,5df42c12fa2790578eee96b6ec93fd01.jpg,False,0,2,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
e68047950999e492e8a024958e54a83a.json,475ca4d4c6d67a88a5bf7ea8ba3f6e57.png,False,1,1,False,False,True,True,False,False,False,False,7,5,0.45454545454545453,0.6363636363636364,7,0.1,0,1
e68047950999e492e8a024958e54a83a.json,046497919c53672581f296fb27021fe7.png,False,1,1,False,False,True,True,False,False,False,False,8,4,0.36363636363636365,0.7272727272727273,8,0.1,0,1
e68047950999e492e8a024958e54a83a.json,e68047950999e492e8a024958e54a83a.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
e68047950999e492e8a024958e54a83a.json,3b60b8d7302791ace64036f8da6d9240.png,False,2,1,False,False,True,True,False,False,False,False,5,4,0.5,0.625,5,0.7,0,2
e68047950999e492e8a024958e54a83a.json,da7d60d48a2cdee8d9e64fff9f4d97f5.png,False,1,1,False,False,True,True,False,False,False,False,6,6,0.5454545454545454,0.5454545454545454,6,0.1,0,1
e68047950999e492e8a024958e54a83a.json,242b667b69d60c996643ee9f51a93127.png,False,1,1,False,False,True,True,False,False,False,False,9,3,0.2727272727272727,0.8181818181818182,9,0.1,0,1
0745c7490b6d84dcdb07947abb437e2e.json,161c30a5beda2c657e84bc2f693d76c0.png,False,1,1,False,False,True,True,False,False,False,False,2,4,0.8,0.4,2,0.4,0,1
0745c7490b6d84dcdb07947abb437e2e.json,0745c7490b6d84dcdb07947abb437e2e.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
0745c7490b6d84dcdb07947abb437e2e.json,c982aa8ca5c343487d0ef90c5907de22.png,False,1,1,False,False,True,True,False,False,False,False,4,2,0.4,0.8,4,0.4,0,1
0745c7490b6d84dcdb07947abb437e2e.json,cefc31ffacd251e51dd8cd2708147386.jpg,False,0,2,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
0745c7490b6d84dcdb07947abb437e2e.json,42553e6dc5c19b735b1a3db3eb6e938b.png,False,1,1,False,False,True,True,False,False,False,False,3,3,0.6,0.6,3,0.4,0,1
55e1b22806153070271d662dbd661164.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,True,True,False,True,False,True,9,1,0.1111111111111111,1.0,9,0.8,0,0
55e1b22806153070271d662dbd661164.json,39eb1b84e19702c8cc5262e77e111257.png,True,1,1,False,False,True,True,False,True,False,True,4,4,0.5714285714285714,0.5714285714285714,5,0.6,0,1
55e1b22806153070271d662dbd661164.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,True,True,False,True,False,True,9,1,0.1111111111111111,1.0,9,0.8,0,0
55e1b22806153070271d662dbd661164.json,e148420c7ed4dd599270c2082dd64193.jpg,True,0,1,False,True,False,False,False,False,False,True,6,1,0.16666666666666666,1.0,8,0.5,0,0
55e1b22806153070271d662dbd661164.json,7eae9927c6abb7cdff47deafafb220f5.png,True,1,1,False,False,True,True,False,True,False,True,7,3,0.3333333333333333,0.7777777777777778,7,0.8,0,1
55e1b22806153070271d662dbd661164.json,3ca78f167b42b47f60347c3e809aacf3.png,True,1,1,False,False,True,True,False,True,False,True,5,5,0.5555555555555556,0.5555555555555556,5,0.8,0,1
55e1b22806153070271d662dbd661164.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,8,0.6,0,0
55e1b22806153070271d662dbd661164.json,e148420c7ed4dd599270c2082dd64193.jpg,True,0,1,False,True,False,False,False,False,False,True,6,1,0.16666666666666666,1.0,8,0.5,0,0
55e1b22806153070271d662dbd661164.json,000e5c04ab7422b784e3e53d9f853cd1.jpg,True,0,1,False,True,False,False,False,False,False,True,6,1,0.16666666666666666,1.0,7,0.5,0,0
55e1b22806153070271d662dbd661164.json,000e5c04ab7422b784e3e53d9f853cd1.jpg,True,0,1,False,True,False,False,False,False,False,True,6,1,0.16666666666666666,1.0,7,0.5,0,0
55e1b22806153070271d662dbd661164.json,0c557a806677d1cba4450724122d05d7.png,True,1,1,False,False,True,True,False,True,False,True,6,4,0.4444444444444444,0.6666666666666666,6,0.8,0,1
55e1b22806153070271d662dbd661164.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,8,0.6,0,0
55e1b22806153070271d662dbd661164.json,ea8d3111a3d5f567b04d8f52a2df21cf.png,False,2,4,False,False,True,True,False,False,False,False,3,3,0.6,0.6,4,0.4,0,2
55e1b22806153070271d662dbd661164.json,3d92a387becdeb5eb0c57fd8b8881e01.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
55e1b22806153070271d662dbd661164.json,1767526f0db4cf2d89ca5c15e99ec543.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
55e1b22806153070271d662dbd661164.json,95440d461c258931ed9b3a0a38545fc8.png,False,2,4,False,False,True,True,False,False,False,False,3,4,0.6666666666666666,0.5,3,0.5,0,2
55e1b22806153070271d662dbd661164.json,79610925e8c664d26d1847d61739daaa.jpg,False,0,13,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
55e1b22806153070271d662dbd661164.json,28e4529d3696ac0a8bee33c5a22a34dc.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
55e1b22806153070271d662dbd661164.json,a9837e93c3bd395864e9775de4b2a0e4.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
55e1b22806153070271d662dbd661164.json,f2df79338d50dae4469533dddc0883c1.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
55e1b22806153070271d662dbd661164.json,93946fd9754887b57debecb83592e932.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
55e1b22806153070271d662dbd661164.json,7821db99bd1021b13b567453592d324a.png,False,2,4,False,False,False,False,False,False,False,False,3,4,0.6666666666666666,0.5,4,0.5,0,2
55e1b22806153070271d662dbd661164.json,55e1b22806153070271d662dbd661164.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
55e1b22806153070271d662dbd661164.json,f9b873a001422a83e418c70b33ed4dad.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,6c1bc15c850acd66f10fee1df7a9c2f0.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
55e1b22806153070271d662dbd661164.json,79610925e8c664d26d1847d61739daaa.jpg,False,0,13,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
55e1b22806153070271d662dbd661164.json,24b88104d279aad340ac30002652b1de.png,False,2,3,False,False,False,False,False,False,False,False,3,4,0.6666666666666666,0.5,5,0.5,0,2
55e1b22806153070271d662dbd661164.json,10ebdebac8a1df3f4356b27e407c6e19.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
55e1b22806153070271d662dbd661164.json,a2ed36f3e3a14a84ea00ba103e67cafc.png,False,1,1,False,False,False,False,False,False,False,False,2,4,0.8,0.4,4,0.4,0,1
55e1b22806153070271d662dbd661164.json,02884e693af1e2faa5ff9355dc7600e3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,dd9b0292b5a16c87a8546a3ceac68309.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,cb109589a4dd49847a5af56d6f82a2da.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,3214365a84ad1de82d5236466213e047.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,2f5c3da0767e57cbdd1a3d7b5623192d.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,f8449270d19340e8a87292153ed1c8ee.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,ca8aba2d85bd235cff036df4f226a715.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,ef8b15114aefc4454f832d42ed892363.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,f9bcf61b3eb40430e12040611eeae7f3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
55e1b22806153070271d662dbd661164.json,8f7d598227c41a40b9dcacdbeebcfda9.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
55e1b22806153070271d662dbd661164.json,636fb0a94c53bf8491d2d9598a92b254.png,False,1,1,False,False,True,True,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,2,0.5,0,1
55e1b22806153070271d662dbd661164.json,c6afe4c46eabe3841a19ebcc721934b9.png,False,1,1,False,False,False,False,False,False,False,False,2,5,0.8333333333333334,0.3333333333333333,4,0.5,0,1
55e1b22806153070271d662dbd661164.json,d3ebe389219a9e3d141550d11749705a.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,3,0.1,0,2
173e754519ea142944dab8c686efa7b3.json,e9187452454ddeb7494b3de9e2eb84f1.jpg,False,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
173e754519ea142944dab8c686efa7b3.json,e9187452454ddeb7494b3de9e2eb84f1.jpg,False,0,1,False,True,True,True,False,True,False,True,6,1,0.16666666666666666,1.0,6,0.5,0,0
173e754519ea142944dab8c686efa7b3.json,173e754519ea142944dab8c686efa7b3.jpg,False,2,0,True,False,False,False,False,False,False,False,1,2,1.0,0.5,1,0.1,0,2
173e754519ea142944dab8c686efa7b3.json,11dc00cbe13b2bfcc181fafa8f52f1cb.jpg,False,0,2,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
173e754519ea142944dab8c686efa7b3.json,c1c61e1d43dfe9411c2c0d60f63dbe24.jpg,False,0,1,False,True,True,True,False,True,False,True,5,1,0.2,1.0,5,0.4,0,0
173e754519ea142944dab8c686efa7b3.json,11dc00cbe13b2bfcc181fafa8f52f1cb.jpg,False,0,2,False,True,True,True,False,True,False,True,2,1,0.5,1.0,2,0.1,0,0
173e754519ea142944dab8c686efa7b3.json,131e7023f9eaf3811c5baae04f8abad7.png,False,2,1,False,False,True,True,False,False,False,False,2,4,0.8,0.4,2,0.4,0,2
173e754519ea142944dab8c686efa7b3.json,6ee322bdc004e70cc2800614d1cad078.png,False,2,1,False,False,True,True,False,False,False,False,3,3,0.6,0.6,3,0.4,0,2
173e754519ea142944dab8c686efa7b3.json,c1c61e1d43dfe9411c2c0d60f63dbe24.jpg,False,0,1,False,True,True,True,False,True,False,True,5,1,0.2,1.0,5,0.4,0,0
3214365a84ad1de82d5236466213e047.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,False,False,False,False,False,True,9,1,0.1111111111111111,1.0,10,0.8,0,0
3214365a84ad1de82d5236466213e047.json,39eb1b84e19702c8cc5262e77e111257.png,True,1,1,False,False,True,True,False,True,False,True,4,4,0.5714285714285714,0.5714285714285714,4,0.6,0,1
3214365a84ad1de82d5236466213e047.json,1dc200790d2fab1a8bc5d718c8b2a0d8.jpg,True,0,1,False,True,False,False,False,False,False,True,9,1,0.1111111111111111,1.0,10,0.8,0,0
3214365a84ad1de82d5236466213e047.json,e148420c7ed4dd599270c2082dd64193.jpg,True,0,1,False,True,False,False,False,False,False,True,6,1,0.16666666666666666,1.0,8,0.5,0,0
3214365a84ad1de82d5236466213e047.json,7eae9927c6abb7cdff47deafafb220f5.png,True,1,1,False,False,False,False,False,False,False,True,7,3,0.3333333333333333,0.7777777777777778,8,0.8,0,1
3214365a84ad1de82d5236466213e047.json,3ca78f167b42b47f60347c3e809aacf3.png,True,1,1,False,False,False,False,False,False,False,True,5,5,0.5555555555555556,0.5555555555555556,6,0.8,0,1
3214365a84ad1de82d5236466213e047.json,eef88cdc32afae5c7e4246aa739fb4ed.jpg,True,0,1,False,True,True,True,False,True,False,True,7,1,0.14285714285714285,1.0,7,0.6,0,0
3214365a84ad1de82d5236466213e047.json,e148420c7ed4dd599270c2082dd64193.jpg,True,0,1,False,True,False,False,False,False,False,True,6,1,0.16666666666666666,1.0,8,0.5,0,0
