featureCount,batchTime,totalTime,memoryUsage
57501,72.70647406578064,0.16917777061462402,3.7
57601,72.87977004051208,0.1732959747314453,3.7
57701,73.05127358436584,0.17150354385375977,3.7
57801,73.21029782295227,0.15902423858642578,3.7
57901,73.4081060886383,0.19780826568603516,3.7
58001,73.57985615730286,0.17175006866455078,3.7
58101,73.75462794303894,0.17477178573608398,3.7
58201,73.92428183555603,0.16965389251708984,3.7
58301,74.09372854232788,0.16944670677185059,3.7
58401,74.26423668861389,0.17050814628601074,3.7
58501,74.43354177474976,0.16930508613586426,3.7
58601,74.60407590866089,0.1705341339111328,3.7
58701,74.77261757850647,0.16854166984558105,3.7
58801,74.94693660736084,0.17431902885437012,3.7
58901,75.12218451499939,0.1752479076385498,3.7
59001,75.29404807090759,0.17186355590820312,3.6
59101,75.46276640892029,0.1687183380126953,3.7
59201,75.63341951370239,0.1706531047821045,3.7
59301,75.80236196517944,0.16894245147705078,3.7
59401,75.9752676486969,0.17290568351745605,3.7
59501,76.1438148021698,0.1685471534729004,3.7
59601,76.31773447990417,0.173919677734375,3.7
59701,76.48920345306396,0.17146897315979004,3.7
59801,76.66110944747925,0.1719059944152832,3.7
59901,76.83402681350708,0.17291736602783203,3.7
60001,77.00257229804993,0.16854548454284668,3.7
60101,77.17410564422607,0.17153334617614746,3.7
60201,77.35142397880554,0.17731833457946777,3.7
60301,77.51952600479126,0.16810202598571777,3.7
60401,77.68790698051453,0.1683809757232666,3.7
60501,77.8522777557373,0.16437077522277832,3.7
60601,78.07786536216736,0.2255876064300537,3.7
60701,78.25420331954956,0.17633795738220215,3.7
60801,78.42950654029846,0.17530322074890137,3.7
60901,78.59888935089111,0.16938281059265137,3.7
61001,78.79397368431091,0.1950843334197998,3.7
61101,78.97741031646729,0.18343663215637207,3.7
61201,79.15501117706299,0.17760086059570312,3.7
61301,79.32769203186035,0.17268085479736328,3.7
61401,79.50267481803894,0.17498278617858887,3.7
61501,79.6700451374054,0.16737031936645508,3.7
61601,79.84384775161743,0.17380261421203613,3.7
61701,80.01453185081482,0.1706840991973877,3.7
61801,80.1890881061554,0.17455625534057617,3.7
61901,80.35895252227783,0.16986441612243652,3.7
62001,80.52823781967163,0.16928529739379883,3.7
62101,80.69595694541931,0.16771912574768066,3.7
62201,80.86599111557007,0.17003417015075684,3.7
62301,81.03599095344543,0.1699998378753662,3.7
62401,81.2068018913269,0.17081093788146973,3.7
62501,81.38226675987244,0.17546486854553223,3.7
62601,81.55417466163635,0.17190790176391602,3.7
62701,81.71149253845215,0.1573178768157959,3.7
62801,81.93697619438171,0.22548365592956543,3.7
62901,82.10911250114441,0.1721363067626953,3.7
63001,82.28424572944641,0.17513322830200195,3.7
63101,82.4535322189331,0.16928648948669434,3.7
63201,82.66762733459473,0.2140951156616211,3.7
63301,82.84760880470276,0.17998147010803223,3.7
63401,83.05000567436218,0.20239686965942383,3.7
63501,83.22775912284851,0.17775344848632812,3.7
63601,83.39788341522217,0.17012429237365723,3.7
63701,83.57563209533691,0.1777486801147461,3.7
63801,83.75004816055298,0.17441606521606445,3.7
63901,83.92094111442566,0.17089295387268066,3.7
64001,84.09237551689148,0.1714344024658203,3.7
64101,84.26024675369263,0.16787123680114746,3.7
64201,84.43504548072815,0.17479872703552246,3.7
64301,84.61267304420471,0.1776275634765625,3.7
64401,84.78494930267334,0.17227625846862793,3.7
64501,84.95531868934631,0.17036938667297363,3.7
64601,85.12724828720093,0.17192959785461426,3.7
64701,85.29963803291321,0.17238974571228027,3.7
64801,85.47421526908875,0.1745772361755371,3.7
64901,85.64518332481384,0.17096805572509766,3.7
65001,85.81381273269653,0.16862940788269043,3.7
65101,85.98269867897034,0.1688859462738037,3.7
65201,86.15328812599182,0.17058944702148438,3.7
65301,86.32621169090271,0.17292356491088867,3.7
65401,86.49634552001953,0.1701338291168213,3.7
65501,86.66584014892578,0.16949462890625,3.7
65601,86.83629322052002,0.17045307159423828,3.7
65701,87.00641965866089,0.17012643814086914,3.7
65801,87.18062996864319,0.1742103099822998,3.7
65901,87.35007786750793,0.1694478988647461,3.7
66001,87.52403378486633,0.17395591735839844,3.7
